case_id,transaction_id,dispute_description,ground_truth_reason,transaction_amount,missing_document,contradiction,expected_human_review,synthetic
SYN-00259,TXN-224582,duplicate payment appears on my card,Duplicate charge,51093.5,True,False,True,True
SYN-00250,TXN-587002,service was not as advertised,Product not as described,31287.92,False,True,True,True
SYN-00988,TXN-903986,refund promised but not received. possible mix up,Refund not processed,65984.03,False,False,False,True
SYN-00485,TXN-492073,I do not recognize this payment. urgent,Transaction not recognized,38833.82,False,False,False,True
SYN-01226,TXN-830140,product qualty and colour do not match,Product not as described,5423.21,False,True,True,True
SYN-01134,TXN-244360,amount taken is higher than agreed,Incorrect transaction amount,14106.26,False,False,False,True
SYN-01238,TXN-477702,invoice total differs rom debit,Incorrect transaction amount,1442.96,False,False,False,True
SYN-01497,TXN-245936,order never delivered although tracking says pending,Product not received,60367.45,False,False,False,True
SYN-00590,TXN-431699,invoice total differs from debit. custmer says,Incorrect transaction amount,27463.47,False,False,False,True
SYN-01262,TXN-319955,invoice total differs from debit,Incorrect transaction amount,67311.81,False,False,False,True
SYN-00468,TXN-923002,refund promised but not received. urgent,Refund not processed,8839.18,False,False,False,True
SYN-01461,TXN-653217,I never authorized this transaction,Transaction not recognized,9352.65,False,False,False,True
SYN-00829,TXN-416006,unknown purchase on my statement. merchant disagrees,Transaction not recognized,30025.51,True,True,True,True
SYN-00450,TXN-286080,service was not as advertised,Product not as described,25688.12,False,False,False,True
SYN-00023,TXN-518373,membership was cancelled but billing continued,Subscription cancellation dispute,53528.3,False,False,False,True
SYN-01570,TXN-396835,item is different from its description. merchant disagrees,Product not as described,32099.78,False,True,True,True
SYN-00950,TXN-442838,charged the wrong amount,Incorrect transaction amount,45422.48,True,True,True,True
SYN-01111,TXN-229410,renewal debit after cancellation,Subscription cancellation dispute,33498.67,False,False,False,True
SYN-00947,TXN-519677,duplicate payment appears on my card,Duplicate charge,60113.42,False,False,False,True
SYN-01033,TXN-457915,did not receive the product. details missing,Product not received,60625.8,False,False,False,True
SYN-01092,TXN-707705,return completed but money not credited. please help,Refund not processed,62950.86,True,False,True,True
SYN-01126,TXN-932685,invoice total differs from debit. ref tx,Incorrect transaction amount,25151.75,True,True,True,True
SYN-00192,TXN-708519,payment dispute needs investigation. possible mix up,Other,28958.67,True,False,True,True
SYN-00103,TXN-498855,charged after cancelling subscription. possible mix up,Subscription cancellation dispute,58221.65,False,False,False,True
SYN-00664,TXN-756912,I have another issue with his transaction. urgent,Other,21455.6,True,False,True,True
SYN-01367,TXN-489739,charged aftr cancelling subscription,Subscription cancellation dispute,72375.47,False,True,True,True
SYN-00343,TXN-917018,charged after cancellig subscription,Subscription cancellation dispute,31152.41,False,True,True,True
SYN-01047,TXN-858115,membership was cancelled but billing continued,Subscription cancellation dispute,66261.25,False,False,False,True
SYN-01242,TXN-972786,service was not as advertised,Product not as described,6713.41,True,False,True,True
SYN-00163,TXN-168872,charged twice for the same order,Duplicate charge,45700.26,True,True,True,True
SYN-00009,TXN-497887,did not receive the product,Product not received,12421.67,True,False,True,True
SYN-00939,TXN-324682,same transaction debited two times. custmer says,Duplicate charge,28594.59,True,False,True,True
SYN-00891,TXN-406461,duplicate payment appears on my card,Duplicate charge,61938.18,False,False,False,True
SYN-01233,TXN-733729,did not receive the product,Product not received,56816.75,True,False,True,True
SYN-01588,TXN-869070,merchant has not processed my refund,Refund not processed,52568.2,False,False,False,True
SYN-00108,TXN-256226,return completed but money not credited,Refund not processed,17014.97,True,True,True,True
SYN-01052,TXN-609990,refund promised but not received,Refund not processed,42235.77,True,False,True,True
SYN-01049,TXN-309174,my parcel has not arrived,Product not received,9855.55,False,False,False,True
SYN-01415,TXN-998626,renewal debit after cancellation,Subscription cancellation dispute,69400.07,True,False,True,True
SYN-00923,TXN-292148,duplicate payment appears on my card. merchant disagrees,Duplicate charge,57529.66,False,False,False,True
SYN-01259,TXN-510059,charged twice for the same order,Duplicate charge,56876.78,False,False,False,True
SYN-01501,TXN-904016,unknown purchase on my statement,Transaction not recognized,2175.4,False,False,False,True
SYN-00387,TXN-765678,duplicate payment appears on my card,Duplicate charge,72916.81,False,True,True,True
SYN-00578,TXN-527433,item is different from its description. possible mix up,Product not as described,68341.71,True,False,True,True
SYN-00382,TXN-812296,amount taken is higher than agreed. custmer says,Incorrect transaction amount,38677.76,False,False,False,True
SYN-01425,TXN-266140,order never delivered although tracking says pending. custmer says,Product not received,23995.06,False,False,False,True
SYN-00601,TXN-837920,order never delivered although tracking says pending,Product not received,24439.84,True,False,True,True
SYN-00958,TXN-755520,invoice total differs fro debit. details missing,Incorrect transaction amount,2211.14,True,False,True,True
SYN-01022,TXN-193520,amount taken is higher than agreed,Incorrect transaction amount,64940.43,True,False,True,True
SYN-00487,TXN-134677,renewal ebit after cancellation,Subscription cancellation dispute,4509.6,False,False,False,True
SYN-01362,TXN-341292,item is different from its description,Product not as described,40308.24,False,False,False,True
SYN-01411,TXN-953309,duplicate payment appears on my card. urgent,Duplicate charge,1273.97,False,False,False,True
SYN-00675,TXN-259540,same transaction debited two times,Duplicate charge,24183.47,False,False,False,True
SYN-00530,TXN-985364,product quality and colour do not match,Product not as described,4585.81,True,False,True,True
SYN-00119,TXN-677596,renewal debit after cacellation,Subscription cancellation dispute,12045.85,False,False,False,True
SYN-01330,TXN-628345,service was not as advertised,Product not as described,69863.59,True,False,True,True
SYN-00033,TXN-921414,order never delivered although tracking says pending. possible mix up,Product not received,54841.53,True,False,True,True
SYN-00268,TXN-533020,refund promised but not received,Refund not processed,31524.19,True,False,True,True
SYN-00479,TXN-399990,renewal debit after cancellation,Subscription cancellation dispute,7753.19,False,False,False,True
SYN-01335,TXN-224888,renewal debit after cancellation,Subscription cancellation dispute,20284.16,False,False,False,True
SYN-01590,TXN-857630,amount taken is higher than agreed,Incorrect transaction amount,13418.0,False,False,False,True
SYN-00982,TXN-218448,invoice total differs from debit,Incorrect transaction amount,52531.11,True,False,True,True
SYN-00792,TXN-833337,I have another issue with this transaction,Other,62745.68,False,False,False,True
SYN-00526,TXN-427897,invoice total differs from debit. possible mix up,Incorrect transaction amount,60159.19,True,False,True,True
SYN-00093,TXN-599219,I never authorized this tansaction,Transaction not recognized,18175.47,False,False,False,True
SYN-00276,TXN-745584,merchant has not processed my refund. possible mix up,Refund not processed,10467.15,False,False,False,True
SYN-01341,TXN-733698,I never authorized this transaction. custmer says,Transaction not recognized,47041.6,False,False,False,True
SYN-01248,TXN-997728,unclear problem with this purchase. custmer says,Other,58923.91,False,False,True,True
SYN-01466,TXN-988990,service was not as advertised,Product not as described,49215.3,False,False,False,True
SYN-01060,TXN-339266,merchant has not processed my refund,Refund not processed,31744.24,True,False,True,True
SYN-00516,TXN-845652,return completed but money not credited,Refund not processed,9411.64,True,False,True,True
SYN-00717,TXN-186554,I never authoried this transaction,Transaction not recognized,10086.87,True,False,True,True
SYN-00351,TXN-904905,membership was cancelled but billing continued,Subscription cancellation dispute,13657.74,True,False,True,True
SYN-01096,TXN-203540,unclear problem with this purchase. details missing,Other,22491.52,True,False,True,True
SYN-00296,TXN-858414,payment dispute needs investigation. ref tx,Other,60557.08,True,False,True,True
SYN-01107,TXN-374056,charged twice for the same order,Duplicate charge,25828.46,True,False,True,True
SYN-00699,TXN-378727,same transaction debited two times,Duplicate charge,61808.32,False,False,False,True
SYN-00831,TXN-431023,membership was cancelled but billing continued. possible mix up,Subscription cancellation dispute,28773.29,True,False,True,True
SYN-01478,TXN-798384,invoice total differs from debit,Incorrect transaction amount,72175.74,True,False,True,True
SYN-01429,TXN-475517,I never authorized this transaction,Transaction not recognized,47435.97,True,False,True,True
SYN-00445,TXN-955937,I never authorized this transaction,Transaction not recognized,20135.49,True,False,True,True
SYN-00720,TXN-817999,unclear problem with this purchase,Other,32368.35,True,False,True,True
SYN-01286,TXN-253437,amount taken is higher than agreed,Incorrect transaction amount,58399.49,True,False,True,True
SYN-01208,TXN-248407,payment dispute neds investigation,Other,47650.28,True,False,True,True
SYN-00551,TXN-834018,membership was cancelled but billing continued,Subscription cancellation dispute,31072.77,False,True,True,True
SYN-01170,TXN-509873,item is different from its description. merchant disagrees,Product not as described,43125.7,False,False,False,True
SYN-01210,TXN-361063,product quality and colour do not match,Product not as described,13396.55,False,False,False,True
SYN-00600,TXN-478799,payment dispute needs investigation. merchant disagrees,Other,68097.82,True,False,True,True
SYN-00855,TXN-354471,charged after cancelling subscription,Subscription cancellation dispute,46453.85,True,False,True,True
SYN-00973,TXN-219074,unknown purchase on my statement. merchant disagrees,Transaction not recognized,30558.18,True,False,True,True
SYN-00038,TXN-579434,charged the wrong amount,Incorrect transaction amount,48483.1,True,True,True,True
SYN-00175,TXN-540226,membership was cancelled but billing continued. custmer says,Subscription cancellation dispute,16291.15,True,False,True,True
SYN-00852,TXN-117215,merchant has not processed my refund. details missing,Refund not processed,60920.81,False,False,False,True
SYN-00704,TXN-440424,unclear problem with this purchase. details missing,Other,74361.42,False,False,True,True
SYN-00647,TXN-296243,charged after cancelling subscription,Subscription cancellation dispute,64665.65,True,False,True,True
SYN-00850,TXN-763529,service was not as advertised. custmer says,Product not as described,36589.95,True,False,True,True
SYN-00461,TXN-336540,unknown purchase n my statement,Transaction not recognized,56916.38,False,False,False,True
SYN-01477,TXN-278501,I do not recognize this payment. custmer says,Transaction not recognized,51657.29,False,False,False,True
SYN-00658,TXN-742053,service was not as advertised,Product not as described,31751.3,False,False,False,True
SYN-00791,TXN-156413,renewal debit after cancellation,Subscription cancellation dispute,8122.44,False,False,False,True
SYN-00358,TXN-332785,invoice total differs from debit,Incorrect transaction amount,7574.87,False,True,True,True
SYN-00373,TXN-304607,I do not recognize this payment. ref tx,Transaction not recognized,36448.23,False,False,False,True
SYN-00593,TXN-664781,did not receive the product. custmer says,Product not received,10671.26,False,False,False,True
SYN-00364,TXN-936507,refund promised but not received,Refund not processed,34761.11,True,False,True,True
SYN-00502,TXN-202344,invoice total differs from debit,Incorrect transaction amount,13748.14,False,False,False,True
SYN-00095,TXN-677124,membership was cancelled but billing continued,Subscription cancellation dispute,74748.03,False,False,False,True
SYN-00271,TXN-774558,membership was cancelled but billing continued,Subscription cancellation dispute,54124.88,False,False,False,True
SYN-01569,TXN-348490,did not receive the product. urgent,Product not received,38424.97,True,False,True,True
SYN-01531,TXN-174310,same transaction debited two times,Duplicate charge,46984.83,False,False,False,True
SYN-00266,TXN-711868,product quality and colour do not match,Product not as described,54160.45,False,False,False,True
SYN-01066,TXN-775156,item is different from its description,Product not as described,30413.97,False,True,True,True
SYN-01003,TXN-826687,duplicate payment appears on my card,Duplicate charge,65383.84,True,False,True,True
SYN-01555,TXN-900059,charged twice for the same order,Duplicate charge,2540.73,False,False,False,True
SYN-01370,TXN-857656,item is different from its description,Product not as described,35369.27,False,False,False,True
SYN-01142,TXN-110372,invoice total differs from debit,Incorrect transaction amount,702.07,False,False,False,True
SYN-00280,TXN-858243,payment dispute needs investigation. please help,Other,40228.93,True,False,True,True
SYN-01116,TXN-390819,return completed but money not credited,Refund not processed,29826.64,True,False,True,True
SYN-00856,TXN-578344,unclear problem with tis purchase,Other,59568.34,True,False,True,True
SYN-00232,TXN-776502,I have another issue with this transaction,Other,17851.69,False,True,True,True
SYN-00424,TXN-349736,I have another issue with this transaction,Other,15547.74,False,False,False,True
SYN-00324,TXN-761338,return completed but money not credited. posible mix up,Refund not processed,10483.5,True,True,True,True
SYN-01559,TXN-499812,renewal debit after cancellation,Subscription cancellation dispute,12357.82,False,False,False,True
SYN-00144,TXN-656639,payment dispute needs investigation,Other,72867.39,True,False,True,True
SYN-00286,TXN-801765,amount taken is higher than agreed,Incorrect transaction amount,6687.07,False,False,False,True
SYN-01136,TXN-108474,unclear problem with this purchase,Other,27787.85,True,False,True,True
SYN-00588,TXN-446922,merchat has not processed my refund,Refund not processed,43628.14,True,False,True,True
SYN-01443,TXN-492125,duplicate payment appears on my card,Duplicate charge,42621.79,False,False,False,True
SYN-00110,TXN-559023,invoice total differs from debit. custmer says,Incorrect transaction amount,40590.16,False,False,False,True
SYN-01296,TXN-616791,I have another issue with this transaction,Other,41650.71,True,False,True,True
SYN-00272,TXN-412071,unclear problem with this purchase. ref tx,Other,17019.28,True,False,True,True
SYN-01129,TXN-810477,my parcel has not arrived. possible mix up,Product not received,5120.18,True,False,True,True
SYN-00631,TXN-872722,membership was cancelled but billing continued,Subscription cancellation dispute,38926.67,False,False,False,True
SYN-00506,TXN-156688,service was not as advertised. urgent,Product not as described,22516.31,False,False,False,True
SYN-01287,TXN-229502,charged after cancelling subscription. please help,Subscription cancellation dispute,8053.31,False,False,False,True
SYN-00943,TXN-113406,membership was cancelled but billing continued. please help,Subscription cancellation dispute,27683.98,False,False,False,True
SYN-00768,TXN-734155,I have another issue with this transaction. custmer says,Other,54360.47,False,True,True,True
SYN-00446,TXN-986278,amount taken is higher than agreed. urgent,Incorrect transaction amount,70153.35,False,False,False,True
SYN-01125,TXN-450541,I do not recogniz this payment,Transaction not recognized,59831.92,False,True,True,True
SYN-01076,TXN-546370,refund promised but not received. details missing,Refund not processed,11161.33,False,False,False,True
SYN-01389,TXN-623147,I do not recognize this payment,Transaction not recognized,67155.98,False,False,False,True
SYN-01235,TXN-832229,duplicate payment appear on my card,Duplicate charge,429.74,False,False,False,True
SYN-00381,TXN-725850,I never authorized this transaction. urgent,Transaction not recognized,40014.14,False,False,False,True
SYN-01167,TXN-420415,membership was cancelled but billing continued. ref tx,Subscription cancellation dispute,65556.39,True,True,True,True
SYN-00374,TXN-980690,invoice total differs from debit,Incorrect transaction amount,31288.57,False,False,False,True
SYN-00186,TXN-468154,product qality and colour do not match,Product not as described,58261.65,False,False,False,True
SYN-00239,TXN-310743,renewal debit after cancellation,Subscription cancellation dispute,16972.5,True,False,True,True
SYN-00181,TXN-800499,I never authorized this transaction,Transaction not recognized,41992.08,False,False,False,True
SYN-00949,TXN-873637,unknown purchase on my statement. merchant disagrees,Transaction not recognized,2422.35,True,False,True,True
SYN-00177,TXN-563516,my parcl has not arrived. details missing,Product not received,36526.98,True,False,True,True
SYN-01420,TXN-397380,return completed but money not credited,Refund not processed,16949.68,True,False,True,True
SYN-00700,TXN-206142,return completed but money not credited. please help,Refund not processed,39057.02,True,False,True,True
SYN-00242,TXN-461249,product quality and coour do not match,Product not as described,51071.83,False,False,False,True
SYN-00719,TXN-688426,charged after cancelling subscription,Subscription cancellation dispute,42935.11,True,False,True,True
SYN-00561,TXN-363550,order never delivered although tracking says pending,Product not received,1168.81,True,False,True,True
SYN-01309,TXN-216041,unknown purchase on my statement. merchant disagrees,Transaction not recognized,53249.32,True,False,True,True
SYN-01550,TXN-752079,invoice total differs from debit,Incorrect transaction amount,52971.23,True,False,True,True
SYN-00355,TXN-929130,same transaction debited two times,Duplicate charge,40864.2,False,False,False,True
SYN-00839,TXN-769809,charged after cancelling subscription,Subscription cancellation dispute,70226.35,True,False,True,True
SYN-01036,TXN-823825,return completed but money not credited,Refund not processed,51861.23,False,False,False,True
SYN-01431,TXN-769396,membership was cancelled but billing continued,Subscription cancellation dispute,47131.99,True,False,True,True
SYN-00565,TXN-446620,unknown purchase on my statement. merchant disagrees,Transaction not recognized,19274.46,True,False,True,True
SYN-00092,TXN-110644,merchant has not processed my refund,Refund not processed,20864.17,False,False,False,True
SYN-01085,TXN-919304,I never authorized this transacton. possible mix up,Transaction not recognized,67541.39,False,False,False,True
SYN-00354,TXN-602514,product quality and colour do not match,Product not as described,74304.4,False,True,True,True
SYN-01321,TXN-149866,my parcel has not arrived. merchant disagrees,Product not received,18672.5,False,False,False,True
SYN-00547,TXN-717942,duplicate payment appears on my card. rf tx,Duplicate charge,34412.07,True,False,True,True
SYN-00303,TXN-860242,renewal debit after cancellation,Subscription cancellation dispute,14297.53,False,True,True,True
SYN-01413,TXN-218887,unknown purchase on my statement,Transaction not recognized,57427.83,False,False,False,True
SYN-00396,TXN-485416,refund promised but not received,Refund not processed,7918.58,True,False,True,True
SYN-00134,TXN-288803,charged the wrong amount. merchant disagrees,Incorrect transaction amount,51198.35,True,False,True,True
SYN-01220,TXN-776681,return completed but mone not credited. ref tx,Refund not processed,52370.56,False,False,False,True
SYN-01234,TXN-797385,product quality and colour do not match. custmer says,Product not as described,70586.07,False,False,False,True
SYN-01203,TXN-139748,same transaction debited two times. urgent,Duplicate charge,15487.23,True,True,True,True
SYN-00030,TXN-997546,invoice total differs from debit. urgent,Incorrect transaction amount,33345.62,True,False,True,True
SYN-01554,TXN-335351,item is different from its description. details missing,Product not as described,33412.12,True,False,True,True
SYN-00751,TXN-823468,membership was cancelled but billing continued,Subscription cancellation dispute,68943.57,True,False,True,True
SYN-01326,TXN-957115,charged the wrong amount,Incorrect transaction amount,66326.18,True,False,True,True
SYN-00649,TXN-237509,order never delivered although tracking says pending,Product not received,13654.89,False,False,False,True
SYN-00682,TXN-228074,product quality and colour do not match,Product not as described,41308.13,False,False,False,True
SYN-00035,TXN-159642,same transaction debited two times. merhant disagrees,Duplicate charge,39927.77,False,False,False,True
SYN-01381,TXN-473122,unknown purchase on my statement,Transaction not recognized,29419.36,False,False,False,True
SYN-01145,TXN-206105,order never delivered although tracking says pending,Product not received,19781.05,True,True,True,True
SYN-00200,TXN-874661,I have another issue with this transaction. ref tx,Other,52771.45,True,True,True,True
SYN-00644,TXN-332881,return completed but money not credited,Refund not processed,21163.22,False,False,False,True
SYN-00128,TXN-579123,unclear problem with this purchase,Other,7657.53,True,False,True,True
SYN-00909,TXN-303895,I do not recognize this payment. possible mix up,Transaction not recognized,38481.22,False,True,True,True
SYN-00115,TXN-953085,charged twice for the same order,Duplicate charge,70900.42,False,False,False,True
SYN-00245,TXN-677599,I do not recognize this payment. details missing,Transaction not recognized,47701.91,False,False,False,True
SYN-01509,TXN-630374,I do not recognize this payment. please help,Transaction not recognized,2043.32,True,True,True,True
SYN-00170,TXN-705991,product quality and colour do not match,Product not as described,26502.49,False,False,False,True
SYN-01558,TXN-401380,amount taken is higher than agreed,Incorrect transaction amount,69948.89,False,False,False,True
SYN-00363,TXN-876459,same transaction debited two times. possible mix up,Duplicate charge,69758.13,True,False,True,True
SYN-00314,TXN-716126,item is different from its description. custmer says,Product not as described,60387.67,True,True,True,True
SYN-01486,TXN-496129,amount taken is higher than agreed,Incorrect transaction amount,14698.58,False,False,False,True
SYN-00757,TXN-257380,unknownpurchase on my statement,Transaction not recognized,49532.53,False,False,False,True
SYN-01587,TXN-570700,same transaction debited wo times,Duplicate charge,26750.19,True,False,True,True
SYN-00213,TXN-245534,unknown purchase on my statement,Transaction not recognized,52265.88,True,False,True,True
SYN-01183,TXN-227119,renewal debit after cancellation,Subscription cancellation dispute,57186.95,False,False,False,True
SYN-00356,TXN-360289,merchant has not processed my refund,Refund not processed,8379.94,False,False,False,True
SYN-01547,TXN-670054,charged twice for the same order,Duplicate charge,18914.12,True,True,True,True
SYN-00931,TXN-182423,charged twice for the same order,Duplicate charge,9939.46,True,True,True,True
SYN-00965,TXN-196424,I never authorized this transaction. mrchant disagrees,Transaction not recognized,55767.77,False,False,False,True
SYN-00063,TXN-335552,renewal debit after cancellation,Subscription cancellation dispute,50524.79,False,False,False,True
SYN-00118,TXN-559398,invoice total differs from debit,Incorrect transaction amount,69589.85,True,False,True,True
SYN-01373,TXN-264417,I never authorized this transaction,Transaction not recognized,17202.38,False,False,False,True
SYN-00519,TXN-415743,charged after cancelling subscription,Subscription cancellation dispute,47346.92,True,False,True,True
SYN-00090,TXN-587282,product quality and colour do not match. urgent,Product not as described,18440.23,True,False,True,True
SYN-01495,TXN-596162,membership was cancelled but billing continued. custmer says,Subscription cancellation dispute,16569.78,False,True,True,True
SYN-00981,TXN-387883,I never authorized this transaction,Transaction not recognized,16214.54,True,True,True,True
SYN-00564,TXN-225151,merchant has not processed my refund,Refund not processed,55183.68,True,False,True,True
SYN-00069,TXN-597732,I never authorized this transaction,Transaction not recognized,12104.17,False,False,False,True
SYN-00560,TXN-506380,unclear problem with this purchase,Other,69500.99,True,False,True,True
SYN-00027,TXN-198907,same transaction debited two times. details missing,Duplicate charge,30647.49,True,False,True,True
SYN-01030,TXN-587227,charged the wrong amount,Incorrect transaction amount,31093.26,False,False,False,True
SYN-00520,TXN-971002,payment dispute needs investigation,Other,10458.97,True,False,True,True
SYN-00756,TXN-267666,return completed but money not credited,Refund not processed,38472.16,False,False,False,True
SYN-01518,TXN-924911,amount taken is higher than agreed. custmer says,Incorrect transaction amount,34568.69,False,False,False,True
SYN-00673,TXN-779956,did not receive the product. possible mix up,Product not received,20534.78,False,False,False,True
SYN-00636,TXN-128679,refund promised but not received,Refund not processed,44094.21,False,False,False,True
SYN-01229,TXN-562139,I do not recognize this payment,Transaction not recognized,65396.71,True,False,True,True
SYN-00400,TXN-390421,I have another issue with this transaction,Other,10658.44,False,False,False,True
